571536	CFA	WONGA PARK	WONG	f
572424	CFA	ARTHURS CREEK	ARTH	f
571848	CFA	BULLA	BULL	f
571928	CFA	SUNBURY	SNBY	f
573248	CFA	BALLARAT CITY	BRAT	f
572960	CFA	BUNGAREE	BREE	f
573072	CFA	CAMPBELLTOWN	CTWN	f
573472	CFA	HADDON	HADD	f
572720	CFA	MT EGERTON	MEGE	f
574040	CFA	MOYSTON	MOYS	f
572008	CFA	CAROLINE SPRINGS	CARO	f
573456	CFA	CAPE CLEAR	CAPE	f
573600	CFA	CARLSRUHE	CARL	f
568616	CFA	GIFFARD WEST	GIFF	f
568152	CFA	GLENMAGGIE	GMAG	f
571200	CFA	HURSTBRIDGE	HURS	f
569064	CFA	DEVON NORTH	DENT	f
568872	CFA	FLYNN	FLNN	f
571216	CFA	KANGAROO GROUND	KANG	f
571600	CFA	HODDLE'S CREEK	HODD	f
571504	CFA	MOOROOLBARK	MBRK	f
571616	CFA	REEFTON	REEF	f
570992	CFA	WOORI YALLOCK	WORR	f
571552	CFA	YARRA GLEN	YAGL	f
571736	CFA	BACCHUS MARSH	BMSH	f
571752	CFA	BALLIANG & DISTRICT	BALL	f
572168	CFA	BULLENGAROOK	BULE	f
572328	CFA	CLARKEFIELD & DISTRICT	CLAR	f
571768	CFA	COIMADAI	COIM	f
571864	CFA	CRAIGIEBURN	CBRN	f
572440	CFA	DIAMOND CREEK	DIAM	f
572024	CFA	DIGGERS REST	DIGG	f
572456	CFA	DOREEN	DORE	f
572184	CFA	GISBORNE	GBRN	f
571896	CFA	GREENVALE	GREE	f
572200	CFA	HESKET-KERRIE	HESK	f
571912	CFA	KAL KALLO	KAKA	f
572216	CFA	MACEDON	MACE	f
572072	CFA	MELTON	MTON	f
572472	CFA	MERNDA	MERN	f
571784	CFA	MYRNIONG	MYRN	f
572248	CFA	NEWHAM	NEWH	f
571800	CFA	PARWAN	PARW	f
572552	CFA	POINT COOK	PTCO	f
572264	CFA	RIDDELL'S CREEK	RIDD	f
572088	CFA	ROCKBANK	ROCK	f
572376	CFA	ROMSEY	ROMS	f
571816	CFA	ROWSLEY	ROWS	f
572504	CFA	SOUTH MORANG	STHM	f
572104	CFA	TOOLERN VALE	TOOL	f
572120	CFA	TRUGANINA	TRUG	f
571944	CFA	WALLAN	WALL	f
571960	CFA	WILDWOOD	WILD	f
571976	CFA	WOLLERT & DISTRICT	WOLL	f
572536	CFA	YARRAMBAT	YARR	f
572784	CFA	ASCOT & DISTRICT	ASCO	f
572608	CFA	BALLAN	BALA	f
573584	CFA	BENLOCH	BENL	f
572624	CFA	BLACKWOOD	BLAC	f
573808	CFA	BOWENVALE	BOWE	f
572800	CFA	BURRUMBEET	BURR	f
572816	CFA	CARDIGAN & WINDERMERE	CWIN	f
573824	CFA	CARISBROOK	CBRK	f
573088	CFA	CRESWICK	CWIC	f
573744	CFA	FRYERSTOWN	FRYE	f
573104	CFA	GLEN PARK	GLPK	f
572848	CFA	GLENDARUEL & MT BECKWORTH	GMTB	f
573360	CFA	GLENLYON	GLYN	f
572656	CFA	GORDON	GORD	f
573760	CFA	GUILDFORD	GUIL	f
572992	CFA	HARDIES HILL	HARD	f
573376	CFA	HEPBURN	HBRN	f
572880	CFA	INVERMAY	IMAY	f
573120	CFA	KINGSTON	KSTN	f
573136	CFA	KOOROOCHEANG WERONA	KONA	f
573616	CFA	KYNETON	KYNE	f
573392	CFA	LEONARDS HILL & DISTRICT	LHIL	f
573488	CFA	LINTON	LINT	f
573632	CFA	MALMSBURY	MALM	f
573504	CFA	MANNIBADAR	MDAR	f
572688	CFA	MILLBROOK	MBOK	f
572912	CFA	MINERS REST	MRST	f
573152	CFA	MOLLONGGHIP	MOLL	f
572704	CFA	MORRISONS & DISTRICT	MORR	f
573008	CFA	MT BUNINYONG	MTBU	f
573872	CFA	MT CAMERON	MCRM	f
572736	CFA	MT WALLACE	MTWA	f
573024	CFA	MT WARRENHEIP	MWAR	f
573408	CFA	MUSK	MUSK	f
573168	CFA	NEWLYN DEAN	NEWL	f
573776	CFA	NEWSTEAD & DISTRICT	NDST	f
573648	CFA	PASTORIA	PAST	f
573520	CFA	ROKEWOOD JUNCTION & DIST	ROJU	f
573280	CFA	SEBASTOPOL	SEBA	f
573184	CFA	SMEATON	SMET	f
573536	CFA	SMYTHESDALE	SMYT	f
573664	CFA	SPRING HILL	SPRH	f
573888	CFA	TALBOT	TALB	f
573696	CFA	TYLDEN	TYLD	f
573200	CFA	ULLINA	ULLI	f
573552	CFA	WALLINDUC & DISTRICT	WDUC	f
573904	CFA	WAREEK & BUNG BONG	WBBG	f
572928	CFA	WAUBRA	WBRA	f
573976	CFA	ARARAT	ARAU	f
574104	CFA	BEAUFORT	BEAF	f
574120	CFA	BREWSTER	BREW	f
574136	CFA	CROSS ROADS	CRRO	f
574616	CFA	DUNDONNELL	DUND	f
574312	CFA	ELMHURST	ELMU	f
574456	CFA	GLENORCHY & RIACHELLA	GLRI	f
574008	CFA	GREAT WESTERN	GRRN	f
574472	CFA	HALLS GAP	HGAP	f
574632	CFA	LAKE BOLAC	LBOL	f
574328	CFA	LANDSBOROUGH	LAND	f
574168	CFA	LANGI KAL KAL	LKKL	f
574024	CFA	LANGI LOGAN	LLOG	f
574504	CFA	MARNOO	MARN	f
574648	CFA	MAROONA	MARO	f
574664	CFA	MININERA	MINN	f
574360	CFA	NAVARRE	NAVA	f
574696	CFA	NERRIN NERRIN	NENE	f
574056	CFA	POMONAL	POMO	f
574712	CFA	PURA PURA	PURA	f
572976	CFA	ELAINE	ELAI	f
572040	CFA	HOPPERS CROSSING	HOPP	f
574072	CFA	WARRAK	WRAK	f
571328	CFA	ST ANDREWS	STAN	f
571408	CFA	DIXONS CREEK	DIXO	f
570896	CFA	GRUYERE	GRUY	f
571424	CFA	HEALESVILLE	HVIL	f
571344	CFA	WARRANDYTE	WARR	f
571360	CFA	WATTLE GLEN	WATT	f
574296	CFA	CROWLANDS	CROW	f
574184	CFA	RAGLAN	RAGL	f
